sp_id	stcotrbg	race	hh_income	latitude	longitude	elevation
11057535	420659510002	1	80000	41.0032101	-78.9569280	176.908755
11057536	420659510002	1	12320	40.9966122	-78.9650946	180.148785
11057537	420659510002	1	58800	41.0402166	-78.9542851	180.297053
11057538	420659510002	1	13000	40.9967174	-78.9596115	180.361426
11057539	420659510002	1	35000	41.0052807	-78.9565611	183.471064
11057540	420659510002	1	68000	41.0045896	-78.9566569	181.052636
11057541	420659510002	1	13300	40.9975397	-78.9645045	182.383142
11057542	420659510002	1	20600	41.0067912	-78.9579531	174.720233
11057543	420659510002	1	37000	41.0357248	-78.9577057	149.468524
11057544	420659510002	1	85000	41.0159396	-78.8993989	150.032128
11057545	420659510002	1	38440	40.9970077	-78.9673504	177.388010
11057546	420659510002	1	25600	40.9972919	-78.9282835	175.856266
11057547	420659510002	1	25000	41.0082425	-78.9570540	160.694299
11057548	420659510002	1	50700	41.0167445	-78.9007891	177.243135
11057549	420659510002	1	51000	41.0031658	-79.0036135	148.634670
11057550	420659510002	1	55700	41.0126646	-78.8984857	157.685922
11057551	420659510002	1	62400	41.0024010	-78.9572774	148.663769
11057552	420659510002	1	51600	41.0093137	-78.9575603	153.305557
11057553	420659510002	1	46000	41.0370831	-78.9479076	176.247040
11057554	420659510002	1	25400	41.0020199	-78.9854139	156.146330
11057555	420659510002	1	32500	41.0408212	-78.9546808	155.252591
11057556	420659510002	1	11200	41.0122454	-78.8967599	153.377057
11057557	420659510002	1	9800	41.0146793	-78.8951087	178.072907
11057558	420659510002	1	49000	41.0131857	-78.8967794	177.568490
11057559	420659510002	1	80780	41.0117841	-78.8983932	177.520110
11057560	420659510002	1	11200	41.0095085	-78.9568221	163.087328
11057561	420659510002	1	31700	41.0423033	-78.9573037	179.742335
11057562	420659510003	1	90000	40.9732861	-78.8870013	173.789424
11057563	420659510003	1	40300	40.9667689	-78.8806562	175.658468
11057564	420659510003	1	24800	40.9704293	-78.8673943	182.640723
11057565	420659510003	1	65000	40.9665970	-78.8778593	168.491132
11057566	420659510003	1	46000	40.9702739	-78.8682308	190.607760
11057567	420659510003	1	75500	40.9663206	-78.8777178	192.102963
11057568	420659510003	1	57000	40.9659544	-78.8778833	154.948572
11057569	420659510003	1	72000	40.9687397	-78.8848343	190.358564
11057570	420659510003	1	20000	40.9664702	-78.8776175	193.242253
11057571	420659510003	1	78500	40.9695656	-78.8853466	191.312170
11057572	420659510003	1	78000	40.9688949	-78.8856646	179.455863
11057573	420659510003	1	9600	40.9663693	-78.8773717	165.545186
11057574	420659510003	1	55300	40.9679302	-78.8832460	157.451853
11057575	420659510003	1	67000	40.9695613	-78.8849031	189.080422
11057576	420659510003	1	35000	40.9691771	-78.8851305	170.616089
11057577	420659510003	1	16500	40.9683990	-78.8831113	168.627459
11057578	420659510003	1	40000	40.9678433	-78.8833569	191.095060
11057579	420659510003	1	16800	40.9677753	-78.8831039	170.797888
11057580	420659510003	1	78000	40.9660519	-78.8761258	167.804229
11057581	420659510003	1	14200	40.9707331	-78.8676355	181.458853
11057582	420659510003	1	26800	40.9671707	-78.8807447	169.931252
11057583	420659510003	1	41000	40.9707577	-78.8681935	182.976333
11057584	420659510003	1	17400	40.9672683	-78.8812143	166.238987
11057585	420659510003	1	90400	40.9660142	-78.8757495	191.165605
11057586	420659510003	1	35200	40.9668854	-78.8741534	171.302554
11057587	420659510003	1	20000	40.9668769	-78.8740735	171.978846
11057588	420659510003	1	52050	40.9701431	-78.8676130	191.479130
11057589	420659510003	1	4230	40.9669280	-78.8737883	172.943732
11057590	420659510003	1	40000	40.9668844	-78.8737681	172.304597
11057591	420659510003	1	7700	40.9707863	-78.8789064	172.082950
11057592	420659510003	1	95500	40.9703771	-78.8893348	192.383595
11057593	420659510003	1	23100	40.9703376	-78.8899978	189.571601
11057594	420659510003	1	53000	40.9695021	-78.8678620	189.951356
11057595	420659510003	1	41600	40.9697271	-78.8678041	178.393368
11057596	420659510003	1	15000	40.9699358	-78.8684916	177.803234
11057597	420659510003	1	39810	40.9700910	-78.8669016	191.416678
11057598	420659510003	1	47560	40.9665493	-78.8767056	178.220872
11057599	420659510003	1	5400	40.9659877	-78.8767702	177.173842
11057600	420659510003	1	40200	40.9706115	-78.8663901	168.067346
11057601	420659510003	1	71000	40.9702513	-78.8669312	166.789653
11057602	420659510003	1	52665	40.9703975	-78.8672501	191.451631
11057603	420659510003	1	45000	40.9708483	-78.8801832	171.361165
11057604	420659510003	1	63000	40.9704071	-78.8897492	189.711169
11057605	420659510003	1	40200	40.9678096	-78.8841197	192.552911
11057606	420659510003	1	2540	40.9688817	-78.8697376	189.561030
11057607	420659510003	1	61100	40.9688527	-78.8711149	189.608151
11057608	420659510003	1	64000	40.9691115	-78.8676818	171.450043
11057609	420659510003	1	11680	40.9692149	-78.8701136	190.277902
11057610	420659510003	1	38000	40.9687574	-78.8703570	170.936474
11057611	420659510003	1	36000	40.9692456	-78.8701133	189.097667
11057612	420659510003	1	52000	40.9655600	-78.8788352	189.557442
11057613	420659510003	1	32000	40.9690509	-78.8693636	172.202706
11057614	420659510003	1	35000	40.9687135	-78.8698379	190.233414
11057615	420659510003	1	40000	40.9686991	-78.8696583	189.598437
11057616	420659510003	1	74000	40.9658911	-78.8788533	175.428854
11057617	420659510003	1	29500	40.9658782	-78.8786520	171.890285
11057618	420659510003	1	66000	40.9656928	-78.8791797	174.926738
11057619	420659510003	1	8300	40.9710934	-78.8805707	176.718980
11057620	420659510003	1	48200	40.9681786	-78.8852045	177.102659
11057621	420659510003	1	890	40.9670678	-78.8801928	176.034202
11057622	420659510003	1	42100	40.9677690	-78.8841999	175.917809
11057623	420659510003	1	40200	40.9680688	-78.8846519	189.048169
11057624	420659510003	1	80100	40.9664749	-78.8803600	174.600461
11057625	420659510003	1	9800	40.9683838	-78.8842901	187.095901
11057626	420659510003	1	88400	40.9663868	-78.8799826	175.136207
11057627	420659510003	1	7800	40.9714704	-78.8733960	176.417095
11057628	420659510003	1	63900	40.9685459	-78.8859601	187.445203
11057629	420659510003	1	20400	40.9716317	-78.8847105	186.818253
11057630	420659510003	1	80480	40.9665343	-78.8803149	186.793969
11057631	420659510003	1	32900	40.9679766	-78.8854662	192.355706
11057632	420659510003	1	5500	40.9720556	-78.8843710	174.552670
11057633	420659510003	1	27000	40.9715028	-78.8845435	172.241490
11057634	420659510003	1	55500	40.9712147	-78.8770434	172.606746
11057635	420659510003	1	90000	40.9653285	-78.8748047	192.705457
11057636	420659510003	1	18000	40.9660812	-78.8755274	193.190387
11057637	420659510003	1	41900	40.9737537	-78.8872025	192.386715
11057638	420659510003	1	9230	40.9738071	-78.8876761	188.708599
11057639	420659510003	1	35030	40.9742215	-78.8877004	190.019419
11057640	420659510003	1	75000	40.9731067	-78.8855047	189.848220
11057641	420659510003	1	77600	40.9732860	-78.8859702	189.822158
11057642	420659510003	1	15700	40.9727549	-78.8864322	191.003532
11057643	420659510003	1	73150	40.9712139	-78.8854254	181.580014
11057644	420659510003	1	56500	40.9708945	-78.8864703	168.523240
11057645	420659510003	1	38900	40.9732797	-78.8864149	190.444198
11057646	420659510003	1	68000	40.9707437	-78.8859457	190.543589
11057647	420659510003	1	85000	40.9727896	-78.8852556	190.745835
11057648	420659510003	1	700	40.9704914	-78.8877506	189.684391
11057649	420659510003	1	10900	40.9703575	-78.8875182	190.554199
11057650	420659510003	1	794300	40.9702210	-78.8869604	189.750329
11057651	420659510003	1	23400	40.9715515	-78.8853695	189.092621
11057652	420659510003	1	67000	40.9720891	-78.8853617	189.196867
11057653	420659510003	1	18000	40.9720856	-78.8854170	189.966171
11057654	420659510003	1	11500	40.9651068	-78.8749397	180.993336
11057655	420659510003	1	57700	40.9718557	-78.8829345	181.450710
11057656	420659510003	1	31400	40.9708244	-78.8882195	168.037479
11057657	420659510003	1	42200	40.9732625	-78.8711338	166.156620
11057658	420659510003	1	27570	40.9670889	-78.8751564	167.219164
11057659	420659510003	1	90400	40.9660947	-78.8798609	168.552327
11057660	420659510003	1	81000	40.9659495	-78.8796132	167.597909
11057661	420659510003	1	75700	40.9653417	-78.8795500	168.824808
11057662	420659510003	1	40000	40.9657421	-78.8752591	167.167101
11057663	420659510003	1	7280	40.9657536	-78.8747919	169.982993
11057664	420659510003	1	43000	40.9693463	-78.8695329	168.734513
11057665	420659510003	1	6000	40.9695418	-78.8905374	167.072327
11057666	420659510003	1	116100	40.9730887	-78.8873127	169.419377
11057667	420659510003	1	65500	40.9730310	-78.8881025	168.291647
11057668	420659510003	1	173000	40.9728126	-78.8878633	168.362982
11057669	420659510003	1	80800	40.9720646	-78.8867551	166.676341
11057670	420659510003	1	3500	40.9723885	-78.8872232	167.305660
11057671	420659510003	1	12900	40.9718506	-78.8864202	168.854987
11057672	420659510003	1	73000	40.9695284	-78.8692835	179.261260
11057673	420659510003	1	47000	40.9695328	-78.8883449	181.139438
11057674	420659510003	1	43100	40.9699697	-78.8903288	179.169207
11057675	420659510003	1	53000	40.9694849	-78.8902007	179.755490
11057676	420659510003	1	53200	40.9697809	-78.8692152	182.112942
11057677	420659510003	1	25240	40.9693951	-78.8886479	180.810075
11057678	420659510003	1	63000	40.9695364	-78.8886172	181.235241
11057679	420659510003	1	4500	40.9717081	-78.8890715	179.440915
11057680	420659510003	1	15500	40.9703072	-78.8711083	181.513981
11057681	420659510003	1	8000	40.9703810	-78.8656859	179.814277
11057682	420659510003	1	77000	40.9671272	-78.8749388	179.034037
11057683	420659510003	1	87000	40.9699819	-78.8660368	178.952742
11057684	420659510003	1	55500	40.9666729	-78.8744815	181.552713
11057685	420659510003	1	46000	40.9697507	-78.8658621	181.541781
11057686	420659510003	1	52000	40.9698919	-78.8713894	178.619203
11057687	420659510003	1	22000	40.9718570	-78.8889549	179.478287
11057688	420659510003	1	66900	40.9697184	-78.8711181	172.747811
11057689	420659510003	1	80000	40.9711650	-78.8895523	192.327636
11057690	420659510003	1	65000	40.9692805	-78.8674596	191.632724
11057691	420659510003	1	29700	40.9696293	-78.8662880	175.829175
11057692	420659510003	1	63100	40.9694728	-78.8667158	191.369169
11057693	420659510003	1	80800	40.9677987	-78.8705041	192.329860
11057694	420659510003	1	9600	40.9681311	-78.8702686	191.033539
11057695	420659510003	1	63800	40.9680836	-78.8704647	192.002656
11057696	420659510003	1	8100	40.9694893	-78.8859978	192.552863
11057697	420659510003	1	57000	40.9667286	-78.8726830	191.068006
11057698	420659510003	1	55000	40.9675836	-78.8804773	192.203371
11057699	420659510003	1	60300	40.9667429	-78.8821611	172.584972
11057700	420659510003	1	18200	40.9731874	-78.8710024	192.445640
11057701	420659510003	1	38600	40.9733844	-78.8704961	190.760541
11057702	420659510003	1	66500	40.9716302	-78.8706839	191.633535
11057703	420659510003	1	95500	40.9715081	-78.8717516	175.895537
11057704	420659510003	1	30000	40.9722214	-78.8711939	174.628536
11057705	420659510003	1	0	40.9677826	-78.8804341	171.550972
11057706	420659510003	1	22900	40.9735256	-78.8689426	172.217717
11057707	420659510003	1	56900	40.9734617	-78.8700770	172.560555
11057708	420659510003	1	52000	40.9737081	-78.8690539	173.061436
11057709	420659510003	1	38900	40.9713522	-78.8872027	174.542811
11057710	420659510003	1	67000	40.9713481	-78.8876119	171.579449
11057711	420659510003	1	75800	40.9716412	-78.8867184	171.737763
11057712	420659510003	1	45000	40.9664873	-78.8722911	181.884204
11057713	420659510003	1	39400	40.9727761	-78.8715089	172.644082
11057714	420659510003	1	40700	40.9688708	-78.8869117	168.018919
11057715	420659510003	1	9100	40.9673675	-78.8813709	168.048098
11057716	420659510003	1	13400	40.9681177	-78.8866892	166.123551
11057717	420659510003	1	75210	40.9727687	-78.8715333	165.198845
11057718	420659510003	1	20000	40.9681871	-78.8871999	181.483573
11057719	420659510003	1	7000	40.9724866	-78.8712685	180.848602
11057720	420659510003	1	68000	40.9676623	-78.8718794	177.388389
11057721	420659510003	1	72000	40.9691326	-78.8882412	180.622151
11057722	420659510003	1	96000	40.9691087	-78.8873222	173.037568
11057723	420659510003	1	48500	40.9697074	-78.8881241	169.458558
11057724	420659510003	1	44000	40.9678917	-78.8726020	180.695230
11057725	420659510003	1	68000	40.9735776	-78.8867232	173.292709
11057726	420659510003	1	20500	40.9735790	-78.8865306	173.552483
11057727	420659510003	1	77600	40.9695815	-78.8862655	172.585292
11057728	420659510003	1	48000	40.9696949	-78.8823984	172.821421
11057729	420659510003	1	35000	40.9703604	-78.8829215	178.600228
11057730	420659510003	1	31800	40.9677448	-78.8914778	174.326852
11057731	420659510003	1	8570	40.9688810	-78.8713972	172.477862
11057732	420659510003	1	63000	40.9690438	-78.8840524	172.872756
11057733	420659510003	1	38000	40.9704572	-78.8836815	172.500552
11057734	420659510003	1	6000	40.9709151	-78.8880243	170.687780
11057735	420659510003	1	91000	40.9711566	-78.8839981	171.063638
11057736	420659510003	1	15900	40.9694119	-78.8840530	174.031872
11057737	420659510003	1	9800	40.9685932	-78.8823836	174.621362
11057738	420659510003	1	56900	40.9687198	-78.8830219	171.145206
11057739	420659510003	1	21600	40.9702824	-78.8864730	170.233340
11057740	420659510003	1	62030	40.9721636	-78.8703098	172.020305
11057741	420659510003	1	74000	40.9721352	-78.8884536	171.958269
11057742	420659510003	1	16650	40.9692538	-78.8719758	167.762461
11057743	420659510003	1	12900	40.9723852	-78.8878218	170.360115
11057744	420659510003	1	37200	40.9727721	-78.8692203	168.696288
11057745	420659510003	1	5130	40.9710991	-78.8689923	173.736710
11057746	420659510003	1	20600	40.9712545	-78.8694797	169.819548
11057747	420659510003	1	66900	40.9705946	-78.8859498	168.331168
11057748	420659510003	1	71300	40.9662164	-78.8808175	166.793323
11057749	420659510003	1	27220	40.9723989	-78.8848373	169.935416
11057750	420659510003	1	22200	40.9652021	-78.8800979	169.624588
11057751	420659510003	1	82600	40.9660358	-78.8781379	166.739619
11057752	420659510003	1	4400	40.9682331	-78.8905428	168.181449
11057753	420659510003	1	40800	40.9664903	-78.8783742	171.591149
11057754	420659510003	1	15000	40.9697448	-78.8825915	170.083208
11057755	420659510003	1	38000	40.9715790	-78.8881043	171.156783
11057756	420659510003	1	13500	40.9727881	-78.8716004	169.483767
11057757	420659510003	1	32000	40.9675103	-78.8820894	169.618062
11057758	420659510003	1	10800	40.9708658	-78.8819086	170.676426
11057759	420659510003	1	42900	40.9676933	-78.8819049	167.760632
11057760	420659510003	1	76400	40.9713059	-78.8845264	167.436793
11057761	420659510003	1	39000	40.9707712	-78.8849294	172.720555
11057762	420659510003	1	27000	40.9732576	-78.8720850	168.033369
11057763	420659510003	1	50000	40.9652504	-78.8782063	171.100403
11057764	420659510003	1	78000	40.9689389	-78.8891489	168.878988
11057765	420659510003	1	75004	40.9684261	-78.8888496	181.240706
11057766	420659510003	1	89900	40.9684070	-78.8688687	173.681590
11057767	420659510003	1	32400	40.9650336	-78.8775010	173.729594
11057768	420659510003	1	25150	40.9684578	-78.8677990	167.277918
11057769	420659510003	1	23300	40.9717952	-78.8883570	168.467313
11057770	420659510003	1	40000	40.9707777	-78.8702002	167.717406
11057771	420659510003	1	14200	40.9686660	-78.8651781	181.571256
11057772	420659510003	1	94800	40.9702791	-78.8697374	174.773650
11057773	420659510003	1	21000	40.9679439	-78.8914679	180.871299
11057774	420659510003	1	10100	40.9714649	-78.8833248	174.323043
11057775	420659510003	1	49500	40.9715146	-78.8744249	174.505161
11057776	420659510003	1	59900	40.9713181	-78.8760743	172.617409
11057777	420659510003	1	37000	40.9713978	-78.8777414	182.489878
11057778	420659510003	1	18200	40.9717191	-78.8827380	183.270542
11057779	420659510003	1	1300	40.9696853	-78.8845225	172.883793
11057780	420659510003	1	13300	40.9670883	-78.8773182	174.668984
11057781	420659510003	1	23000	40.9683897	-78.8716684	174.352331
11057782	420659510003	1	53000	40.9718059	-78.8696238	182.061559
11057783	420659510003	1	6000	40.9719270	-78.8701374	175.135815
11057784	420659510003	1	21000	40.9670188	-78.8711405	183.562289
11057785	420659510003	1	54300	40.9683619	-78.8674280	182.410796
11057786	420659510003	1	49700	40.9668415	-78.8709526	182.117833
11057787	420659510003	1	9630	40.9683921	-78.8674231	181.633353
11057788	420659510003	1	39000	40.9715341	-78.8785112	182.282888
11057789	420659510003	1	60200	40.9702445	-78.8701758	184.076902
11057790	420659510003	1	8400	40.9719832	-78.8800080	182.535858
11057791	420659510003	1	9900	40.9726532	-78.8810845	185.094775
11057792	420659510003	1	36000	40.9672789	-78.8729124	189.241362
11057793	420659510003	1	48700	40.9686264	-78.8880530	162.482225
11057794	420659510003	1	14400	40.9707849	-78.8713520	182.653178
11057795	420659510003	1	65000	40.9689202	-78.8913675	182.596733
11057796	420659510003	1	60000	40.9685354	-78.8798178	181.909714
11057797	420659510003	1	74000	40.9669265	-78.8756682	187.808215
11057798	420659510003	1	48000	40.9675501	-78.8791426	181.233126
11057799	420659510003	1	80000	40.9724273	-78.8816922	188.704057
11057800	420659510003	1	55990	40.9723316	-78.8677965	188.175969
11057801	420659510003	1	18000	40.9688810	-78.8792205	179.731455
11057802	420659510003	1	7700	40.9649909	-78.8763901	188.593687
11057803	420659510003	1	60000	40.9700788	-78.8843302	177.263767
11057804	420659510003	1	30000	40.9744154	-78.8865372	169.420962
11057805	420659510003	1	1800	40.9727428	-78.8640053	186.738837
11057806	420659510003	1	5600	40.9674574	-78.8703932	169.260440
11057807	420659510003	1	5400	40.9685901	-78.8906856	188.912573
11057808	420659510003	1	24100	40.9709644	-78.8688316	189.935927
11057809	420659510003	1	22000	40.9678344	-78.8699612	169.203505
11057810	420659510003	1	74600	40.9669803	-78.8790222	188.755994
11057811	420659510003	1	20800	40.9694665	-78.8661780	170.523687
11057812	420659510003	1	80100	40.9726612	-78.8748576	186.510789
11057813	420659510003	1	39000	40.9736695	-78.8665847	170.312260
11057814	420659510003	1	88000	40.9734644	-78.8678720	169.047117
11057815	420659510003	1	9260	40.9731633	-78.8676706	170.292204
11057816	420659510003	1	18000	40.9728986	-78.8660064	187.396538
11057817	420659510003	1	50000	40.9744849	-78.8686603	170.998693
11057818	420659510003	1	79500	40.9724760	-78.8753401	168.885236
11057819	420659510003	1	9630	40.9724234	-78.8653526	168.293877
11057820	420659510003	1	20000	40.9737944	-78.8657536	190.079524
11057821	420659510003	1	60000	40.9732825	-78.8744325	186.487376
11057822	420659510003	1	19000	40.9721605	-78.8657148	186.969368
11057823	420659510003	1	9100	40.9729773	-78.8768521	186.259289
11057824	420659510004	1	32000	40.9587451	-78.8793990	189.967549
11057825	420659510004	1	28520	40.9139596	-78.8946028	186.969395
11057826	420659510004	1	29000	40.9270600	-78.8946177	188.956469
11057827	420659510004	1	15000	40.9140578	-78.8864556	170.450545
11057828	420659510004	1	57100	40.9148166	-78.8914335	189.633768
11057829	420659510004	1	27400	40.9156462	-78.8910392	190.232444
11057830	420659510004	1	137000	40.9160539	-78.8856966	189.750114
11057831	420659510004	1	19690	40.9368949	-78.8960194	189.750674
11057832	420659510004	1	75000	41.0094283	-78.8073158	190.238090
11057833	420659510004	1	33500	41.0060074	-78.8225428	189.674023
11057834	420659510004	1	63300	40.9671846	-78.8667198	176.093455
11057835	420659510004	1	30700	40.9687567	-78.8635396	176.779924
11057836	420659510004	1	34000	40.9459094	-78.8835026	169.939821
11057837	420659510004	1	63300	40.9466945	-78.8811749	169.843947
11057838	420659510004	1	87221	40.9493811	-78.8942921	168.684494
11057839	420659510004	1	44500	40.9472465	-78.8823700	170.264647
11057840	420659510004	1	30000	40.9164222	-78.8856926	170.071958
11057841	420659510004	1	58900	40.9163130	-78.8866265	169.871682
11057842	420659510004	1	40200	40.9350100	-78.8922207	176.355545
11057843	420659510004	1	16200	40.9349914	-78.8883645	169.342421
11057844	420659510004	1	106000	40.9441072	-78.8802602	169.497342
11057845	420659510004	1	8020	40.9376925	-78.8895287	169.364768
11057846	420659510004	1	17500	40.9459654	-78.8753127	176.749396
11057847	420659510004	1	53100	40.9120120	-78.8895642	170.006146
11057848	420659510004	1	16020	40.9125739	-78.8966154	169.677983
11057849	420659510004	1	26600	40.9065420	-78.8096550	175.892063
11057850	420659510004	1	28000	40.9097690	-78.8933604	176.246458
11057851	420659510004	1	81000	40.9893363	-78.8182601	173.515430
11057852	420659510004	1	67300	40.9383042	-78.8921279	189.321279
11057853	420659510004	1	62200	40.9413048	-78.8933791	171.523731
11057854	420659510004	1	30580	40.9437566	-78.8957728	181.556236
11057855	420659510004	1	66000	40.9885963	-78.8156743	171.649589
11057856	420659510004	1	70000	40.9995293	-78.8160932	172.370070
11057857	420659510004	1	58000	40.9702502	-78.8635379	171.199703
11057858	420659510004	1	27000	40.9949262	-78.8142724	171.301566
11057859	420659510004	1	63100	41.0013078	-78.8169853	179.605936
11057860	420659510004	1	49000	40.9387869	-78.8923269	168.015321
11057861	420659510004	1	103000	40.9391405	-78.8887577	171.856469
11057862	420659510004	1	17500	40.9397292	-78.8937838	167.668776
11057863	420659510004	1	43700	40.9386323	-78.8902990	167.180129
11057864	420659510004	1	17500	40.9382308	-78.8858290	162.239535
11057865	420659510004	1	29400	40.9388651	-78.8873437	161.543145
11057866	420659510004	1	74000	40.9381414	-78.8864461	167.408231
11057867	420659510004	1	48000	40.9344289	-78.8865044	166.604032
11057868	420659510004	1	220000	40.9361862	-78.8895807	167.195224
11057869	420659510004	1	50000	40.9370884	-78.8917379	178.846333
11057870	420659510004	1	20000	40.9382461	-78.8883963	168.439495
11057871	420659510004	1	44000	40.9378012	-78.8901378	166.437547
11057872	420659510004	1	12900	40.9375332	-78.8925894	167.733569
11057873	420659510004	1	80000	40.9377620	-78.8867014	166.663761
11057874	420659510004	1	15000	40.9376039	-78.8856864	167.886847
11057875	420659510004	1	12000	40.9365774	-78.8907548	165.679009
11057876	420659510004	1	100000	40.9370441	-78.8887513	164.787836
11057877	420659510004	1	21100	40.9376809	-78.8909396	178.529548
11057878	420659510004	1	7300	40.9370530	-78.8888525	179.043910
11057879	420659510004	1	95800	40.9366493	-78.8925437	165.661311
11057880	420659510004	1	60000	40.9369238	-78.8858468	165.562724
11057881	420659510004	1	17700	40.9364769	-78.8872783	179.560317
11057882	420659510004	1	37000	40.9352055	-78.8869241	178.021624
11057883	420659510004	1	60500	40.9351173	-78.8901951	180.005792
11057884	420659510004	1	25900	40.9364120	-78.8881313	181.797839
11057885	420659510004	1	27000	40.9361814	-78.8875296	183.185292
11057886	420659510004	1	90600	40.9353648	-78.8911054	190.056884
11057887	420659510004	1	80000	40.9360245	-78.8866069	190.020410
11057888	420659510004	1	101900	40.9356411	-78.8916723	173.308483
11057889	420659510004	1	32000	40.9403809	-78.8932445	189.263103
11057890	420659510004	1	68600	40.9285860	-78.8209419	189.798001
11057891	420659510004	1	105400	40.9360738	-78.8940462	189.248164
11057892	420659510004	1	48000	40.9540104	-78.8790278	172.861113
11057893	420659510004	1	6680	40.9945020	-78.8160866	173.691103
11057894	420659510004	1	44000	40.9511777	-78.8814858	189.014483
11057895	420659510004	1	75000	40.9162661	-78.8955733	189.507650
11057896	420659510004	1	12000	40.9270513	-78.8959402	189.972731
11057897	420659510004	9	10800	40.9098127	-78.8910056	189.667256
11057898	420659510004	1	10700	40.9151428	-78.8938791	190.187863
11057899	420659510004	1	88000	40.9137376	-78.8954296	183.690095
11057900	420659510004	1	38900	40.9370065	-78.8932503	189.147444
11057901	420659510004	1	15600	40.9093876	-78.8923001	189.727503
11057902	420659510004	1	11700	40.9388545	-78.8920762	177.866868
11057903	420659510004	1	100180	40.9915659	-78.8133504	189.598813
11057904	420659510004	1	73000	40.9941550	-78.8134624	190.545137
11057905	420659510004	1	18000	40.9065535	-78.8080603	188.036535
11057906	420659510004	1	84400	41.0100662	-78.8142547	189.273567
11057907	420659510004	1	42000	40.9921306	-78.8123673	190.119407
11057908	420659510004	1	117000	40.9929370	-78.8144015	189.182754
11057909	420659510004	1	36650	40.9927201	-78.8124944	188.643717
11057910	420659510004	1	17500	40.9523367	-78.8813428	188.530756
11057911	420659510004	1	15000	40.9558656	-78.8797831	190.465126
11057912	420659510004	1	57000	40.9493455	-78.8816721	188.867498
11057913	420659510004	1	56400	40.9084014	-78.8736862	188.956665
11057914	420659510004	1	15900	40.9527990	-78.8749288	188.950184
11057915	420659510004	1	20200	40.9577340	-78.8782586	188.673156
11057916	420659510004	1	80000	40.9497279	-78.8807503	189.522885
11057917	420659510004	1	9100	40.9497672	-78.8795541	189.561405
11057918	420659510004	1	17500	40.9479501	-78.8825770	177.988879
11057919	420659510004	1	53510	40.9517934	-78.8799761	180.893087
11057920	420659510004	1	38050	40.9485614	-78.8830353	187.999990
11057921	420659510004	1	24100	40.9491034	-78.8813104	174.826078
11057922	420659510004	1	44100	40.9511130	-78.8750211	188.313020
11057923	420659510004	1	53510	40.9515887	-78.8782630	176.321333
11057924	420659510004	1	18000	40.9515304	-78.8774490	176.004355
11057925	420659510004	1	44500	40.9492235	-78.8773838	177.610574
11057926	420659510004	1	66500	40.9732628	-78.8570331	178.434688
11057927	420659510004	1	58000	40.9498005	-78.8794727	180.304438
11057928	420659510004	1	9000	40.9506931	-78.8774352	180.794174
11057929	420659510004	1	23400	40.9509181	-78.8783501	178.608619
11057930	420659510004	1	36000	40.9509777	-78.8802501	175.178233
11057931	420659510004	1	63300	40.9507453	-78.8737884	179.379292
11057932	420659510004	1	44500	40.9507812	-78.8757818	178.288936
11057933	420659510004	1	16000	40.9505582	-78.8754347	180.849865
11057934	420659510004	1	110500	40.9910422	-78.8178589	179.902806
11057935	420659510004	1	117600	40.9501296	-78.8771108	175.376007
11057936	420659510004	1	66000	40.9508611	-78.8817466	175.463818
11057937	420659510004	1	15600	40.9500862	-78.8795454	190.095657
11057938	420659510004	1	13500	40.9864937	-78.8383581	178.730504
11057939	420659510004	1	20300	40.9528760	-78.8794754	189.009072
11057940	420659510004	1	16800	40.9352428	-78.8934623	187.507721
11057941	420659510004	1	12320	40.9427895	-78.8711568	182.019573
11057942	420659510004	1	13200	40.9731856	-78.8583403	177.498667
11057943	420659510004	1	75000	40.9531786	-78.8819857	179.747246
11057944	420659510004	1	49600	40.9702041	-78.8623257	180.116899
11057945	420659510004	1	12000	40.9689552	-78.8622370	179.110327
11057946	420659510004	1	32400	40.9726720	-78.8570274	178.457895
11057947	420659510004	1	12000	40.9150051	-78.8864585	186.504877
11057948	420659510004	1	123000	40.9737651	-78.8560360	180.479689
11057949	420659510004	1	48000	40.9700161	-78.8605976	178.643092
11057950	420659510004	1	52000	40.9719733	-78.8581668	187.241374
11057951	420659510004	1	94300	40.9722806	-78.8596297	179.307487
11057952	420659510004	1	15600	40.9718298	-78.8587884	177.671324
11057953	420659510004	1	69400	40.9706221	-78.8595588	179.896278
11057954	420659510004	1	22000	40.9714308	-78.8604742	164.374786
11057955	420659510004	1	8400	40.9714083	-78.8590815	165.873966
11057956	420659510004	1	24600	40.9880036	-78.8175218	183.499083
11057957	420659510004	1	70000	40.9357397	-78.8939713	174.984838
11057958	420659510004	1	26600	40.9396402	-78.8903565	188.691756
11057959	420659510004	1	18000	40.9399014	-78.8923403	184.535770
11057960	420659510004	1	87221	40.9396914	-78.8890173	183.623914
11057961	420659510004	1	11700	40.9357273	-78.8854603	188.512684
11057962	420659510004	1	16300	40.9390783	-78.8918995	164.048400
11057963	420659510004	1	7800	40.9394063	-78.8875367	188.632848
11057964	420659510004	1	36000	40.9397125	-78.8859284	183.938402
11057965	420659510004	1	50000	40.9363797	-78.8847738	166.883787
11057966	420659510004	1	107000	40.9379854	-78.8839370	170.269481
11057967	420659510004	1	21000	40.9372181	-78.8847684	167.960481
11057968	420659510004	1	78000	40.9890211	-78.8172387	177.325424
11057969	420659510004	1	108620	40.9524353	-78.8825697	169.711243
11057970	420659510004	1	7000	40.9800856	-78.8463145	182.690989
